"id","dateAdded","dateUpdated","address","categories","primaryCategories","city","country","keys","latitude","longitude","name","postalCode","province","reviews.date","reviews.dateAdded","reviews.dateSeen","reviews.rating","reviews.sourceURLs","reviews.text","reviews.title","reviews.userCity","reviews.userProvince","reviews.username","sourceURLs","websites"
"AVwcopCNByjofQCxgfSS","2016-10-13T13:24:43Z","2019-04-01T15:06:06Z","201 SE Interstate Dr","Hotels,Corporate Lodging,Motel,Lodging,Motels,Hotels & Motels,Hotel","Accommodation & Food Services","Lawton","US","us/ok/lawton/201seinterstatedr/-1669733049",34.60662,-98.37818,"Comfort Suites","73501","OK","2016-03-18T00:00:00Z",NA,"2016-03-21T00:00:00Z",5,"http://www.tripadvisor.com/Hotel_Review-g51463-d1372592-Reviews-Comfort_Suites-Lawton_Oklahoma.html","Very nice and clean room, great hot breakfast, reasonable price, across the highway from a large casino with a shuttle bus.. Staff are helpful and friendly.TV had LOTS of channels to chose from. Easy access, right off of I-44. There are plenty of restaurants to choose from, I saw a large playground behind the hotel, being enjoyed by several kids.","southwest Oklahoma","Fort Worth","TX","k9attire","http://www.citysearch.com/profile/47440177/lawton_ok/comfort_suites.html,https://foursquare.com/v/comfort-suites/4bc38aa3dce4eee138a6719d,http://tripadvisor.com/Hotel_Review-g51463-d1372592-Reviews-Comfort_Suites-Lawton_Oklahoma.html,https://www.yellowpages.com/lawton-ok/mip/comfort-suites-475625407","https://www.choicehotels.com/oklahoma/lawton/comfort-suites-hotels/ok181?mc=llyxyxpx,https://www.choicehotels.com/oklahoma/lawton/comfort-suites-hotels/ok181?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/oklahoma/lawton/comfort-suites-hotels/ok181?source=yext"
"AVwePZOm_7pvs4fzBQ1u","2016-05-20T01:56:30Z","2019-04-01T15:06:05Z","3043 Hiers Corner Rd","Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotel","Accommodation & Food Services","Walterboro","US","us/sc/walterboro/3043hierscornerrd/-1385863758",32.92932,-80.689723,"Sleep Inn","29488","SC","2016-03-24T00:00:00Z",NA,"2016-05-06T00:00:00Z",4,"https://www.tripadvisor.com/Hotel_Review-g54486-d225754-Reviews-Sleep_Inn-Walterboro_South_Carolina.html","My son and I were passing through to North Carolina. I booked this hotel several days prior even though there was some negative feedback. The room was very clean. There was no noise at night (being so close to the highway). The girls at the front counter were very nice and hospitable. The only complaint was the bathroom.....the pain't was... More","Perfect room for just passing through.","Merritt Island","FL","Pal14mlc","https://www.yellowpages.com/walterboro-sc/mip/sleep-inn-475621322,http://www.citysearch.com/profile/37301384/walterboro_sc/sleep_inn.html,https://www.tripadvisor.com/Hotel_Review-g54486-d225754-Reviews-or10-Sleep_Inn-Walterboro_South_Carolina.html%25252523REVIEWS,https://foursquare.com/v/sleep-inn/4bc351cbdce4eee1df8b719d","https://www.choicehotels.com/south-carolina/walterboro/sleep-inn-hotels/sc108?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/south-carolina/walterboro/sleep-inn-hotels/sc108?mc=llyxyxpx"
"AVwc17-JByjofQCxiydp","2015-09-13T06:34:07Z","2019-04-01T15:06:05Z","8005 NE Parkway Dr","Hotels,Motel,Lodging,Hotels Motels,Hotel","Accommodation & Food Services","Vancouver","US","us/wa/vancouver/8005neparkwaydr/-717841721",45.654248,-122.590556,"Residence Inn Portland North Vancouver","98662","WA","2015-10-15T00:00:00Z",NA,"2016-04-19T00:00:00Z",5,"https://www.tripadvisor.com/Hotel_Review-g60820-d111041-Reviews-or10-Residence_Inn_by_Marriott_Portland_North_Vancouver-Vancouver_Washington.html%25252523REVIEWS","Residence Inns have been our go to hotel preference for several years. In particular, we received outstanding service and accomodations in the San Diego Mission Valley Residence Inn and in Oxnard, CA. However, the attention and caring of the staff at the Resident Inn in Vancouver, Washington reached a level that compelled me to write my first ever review. Emily,... More","Outstanding Staff","Tucson","AZ","Andy G","http://tripadvisor.com/Hotel_Review-g60820-d111041-Reviews-Residence_Inn_Portland_North_Vancouver-Vancouver_Washington.html,http://www.marriott.com/hotels/travel/vanwa-residence-inn-portland-north-vancouver/,https://foursquare.com/v/residence-inn-portland-north--vancouver/4bc359c1dce4eee1b58f719d,http://www.yellowpages.com/vancouver-wa/mip/residence-inn-portland-north-vancouver-468121328,http://www.citysearch.com/profile/10902680/vancouver_wa/residence_inn_by_marriott_portland_north_vancouver.html","http://www.marriott.com/residence-inn/travel.mi"
"AVweLNkgIN2L1WUf2pN7","2016-05-31T08:28:51Z","2019-04-01T15:03:44Z","800 E Park Dr","Hotels,Lodging,Hotels Motels,Hotel","Accommodation & Food Services","Harrisburg","US","us/pa/harrisburg/800eparkdr/204073102",40.273568,-76.815349,"Best Western Premier The Central Hotel Conference Center","17111","PA","2016-02-02T00:00:00Z",NA,"2016-04-06T00:00:00Z",5,"https://www.tripadvisor.com/Hotel_Review-g52787-d96480-Reviews-or40-BEST_WESTERN_PREMIER_The_Central_Hotel_Conference_Center-Harrisburg_Pennsylvania.html%25252523REVIEWS","We booked this hotel minutes before arriving and were beyond pleased. My son raved how it was the nicest hotel he's stayed at and he's traveled a lot. The rooms were very clean and comfortable. The pool felt very warm and perfect! The staff was very kind and accommodating. The restaurant had a very yummy breakfast buffet for a good... More","Amazing time!","Silver Spring","MD","PnRoyce","http://www.citysearch.com/profile/667553750/harrisburg_pa/best_western_premier.html,https://foursquare.com/v/best-western-premier-the-central-hotel--conference-center/4dda4e8fd4c05d50972d0103,https://www.yellowpages.com/harrisburg-pa/mip/best-western-premier-the-central-hotel-conference-center-462517934","https://www.bestwestern.com/en_US/book/hotel-rooms.39125.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:39125,https://www.bestwestern.com/en_US/book/hotel-rooms.39125.html?iata=00171890&ssob=BLBWI0003G,https://www.bestwestern.com/en_US/book/hotel-rooms.39125.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website:39125"
"AVwdRN9o_7pvs4fz4GIn","2015-10-23T03:03:43Z","2019-04-01T13:49:17Z","6738 NW Loop 410","Meeting Room,Hotels Motels,Hotel","Accommodation & Food Services","San Antonio","US","us/tx/sanantonio/6738nwloop410/615719548",29.462214,-98.621073,"Courtyard San Antonio SeaWorld®Lackland","78238","TX","2014-11-30T00:00:00Z",NA,"2016-04-01T00:00:00Z",5,"http://www.tripadvisor.com/Hotel_Review-g60956-d645212-Reviews-or10-Courtyard_San_Antonio_SeaWorld_Lackland-San_Antonio_Texas.html%25252523REVIEWS","The staff here are nice and friendly, We got a room for 4, the room was pretty big and spacious, rooms were clean, alot of stores near by, nice indoor pool and gym, would of been nice if had a mini kitchen in the room and free breakfast, but other then that, the stay was good. I recommend this hotel.","Friendly Staff, Large Room","Houston","TX","Jerrylc86","http://tripadvisor.com/Hotel_Review-g60956-d645212-Reviews-Courtyard_San_Antonio_SeaWorld_Lackland-San_Antonio_Texas.html,http://www.tripadvisor.com/Hotel_Review-g60956-d645212-Reviews-or10-Courtyard_San_Antonio_SeaWorld_Lackland-San_Antonio_Texas.html%25252523REVIEWS,http://www.citysearch.com/profile/45814994/san_antonio_tx/courtyard_by_marriott_san_antonio_seaworld_lackland.html,https://foursquare.com/v/courtyard-san-antonio-seaworldlackland/4c845feed34ca1432a963e80","http://www.marriott.com/hotels/travel/satcl-courtyard-san-antonio-seaworld-lackland/,https://www.marriott.com/hotels/travel/satcl-courtyard-san-antonio-seaworld-lackland/,http://www.marriott.com/hotels/travel/satcl-courtyard-san-antonio-seaworld-lackland/?pid=CORPYLP"
"AVwcsjININ2L1WUfn4X1","2016-05-05T12:46:13Z","2019-04-01T13:16:30Z","11000 Palm Dr","Hotels,Resorts,Resort,Spa,Hotel","Accommodation & Food Services","Desert Hot Springs","US","us/ca/deserthotsprings/11000palmdr/692772757",33.96786,-116.500693,"Hyundae Resort Spa","92240","CA","2016-03-25T00:00:00Z",NA,"2016-03-28T00:00:00Z",1,"http://www.tripadvisor.com/Hotel_Review-g32293-d5312960-Reviews-Hyundae_Resort_And_Spa-Desert_Hot_Springs_California.html","Management has ceased to care. This hotel is run down and how dare them advertise it as a spa/resort. I could go on and on about all the negatives but the worst of the worse was waking up with over forty bed bug bites. Do not stay here. No management on duty to report this detrimental health issue.","bed bug bites","New York City","NY","Bobby C","https://foursquare.com/v/hyundae-resort---spa/5063832be4b0c3cdac6dd8c0,http://tripadvisor.com/Hotel_Review-g32293-d5312960-Reviews-Hyundae_Resort_And_Spa-Desert_Hot_Springs_California.html,http://www.yellowpages.com/desert-hot-springs-ca/mip/hyundae-resort-spa-472112505","http://www.thehyundaehotel.com/"
"AVwc0od1kufWRAb5zZEu","2016-05-21T21:46:03Z","2019-04-01T12:01:12Z","224 2nd Ave S","Hotel and motel consultants,Hotels and motels,Hotel and motel mgmt.,Lodging,Hotels Motels,Motels,Hotel","Accommodation & Food Services","Kearney","US","us/ne/kearney/2242ndaves/1354473717",40.666984,-99.086904,"Best Western Plus Mid Nebraska Inn Suites","68847","NE","2016-04-23T00:00:00Z",NA,"2016-05-20T00:00:00Z,2016-05-05T00:00:00Z,2016-04-28T00:00:00Z,2016-07-29T00:00:00Z",5,"https://www.tripadvisor.com/Hotel_Review-g45649-d1485407-Reviews-or20-BEST_WESTERN_PLUS_Mid_Nebraska_Inn_Suites-Kearney_Nebraska.html%25252523REVIEWS","This is the first time we've stayed at the Best Western in Kearney, NE. (4/17/2016). It was very easy to find (right off the freeway). The young man who checked us in was very proficient at his job as well as friendly and polite. We loved the room we were assigned. The location was excellent and It was very clean... More","Pleasantly Surprised","Crandon","WI","MrsNemoLL","https://www.yellowbook.com/profile/best-western-plus-mid-nebraska-inn-and-suites_1898069856.html,http://www.yellowpages.com/kearney-ne/mip/best-western-plus-mid-nebraska-inn-suites-451004010,https://foursquare.com/v/best-western-plus-mid-nebraska-inn--suites/4e0fc6137d8bb178a8b65697,http://www.citysearch.com/profile/603499732/kearney_ne/best_western_plus_mid_nebraska.html,https://foursquare.com/v/best-western/4c799c11a86837046c4d114d","https://www.bestwestern.com/en_US/book/hotel-rooms.28070.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:28070,https://www.bestwestern.com/en_US/book/hotel-rooms.28070.html?iata=00171890&ssob=BLBWI0003G,http://www.bestwestern.com/"
"AVwef6iIByjofQCxyyMK","2016-02-26T13:01:05Z","2019-04-01T11:57:39Z","5144 Highway 77 S","Hotels,Hotels and motels,Lodging,Motels,Hotel","Accommodation & Food Services","Davis","US","us/ok/davis/5144highway77s/1453086843",34.14215,-97.11329,"Turner Falls Inn","73030","OK","2015-10-12T00:00:00Z",NA,"2016-07-17T00:00:00Z,2016-05-11T00:00:00Z,2016-03-21T00:00:00Z",5,"https://www.tripadvisor.com/Hotel_Review-g51303-d2733054-Reviews-Turner_Falls_Inn-Davis_Oklahoma.html","We stayed in Cabin 8....we totally enjoyed it. The cabin is old but it fits with the surroundings. I'm 54 and it reminds me of cabins I stayed in as a child. So if you want cute and cozy this is the place to stay. Owners/Hostess of cabins were very friendly and helpful.","Reminds of being a kid again.","Iowa Park","TX","Karla N","https://www.yellowbook.com/profile/turner-falls-inn_1627722200.html,https://www.yellowpages.com/davis-ok/mip/turner-falls-inn-458839953,http://tripadvisor.com/Hotel_Review-g51303-d2733054-Reviews-Turner_Falls_Inn-Davis_Oklahoma.html,https://www.tripadvisor.com/Hotel_Review-g51303-d2733054-Reviews-Turner_Falls_Inn-Davis_Oklahoma.html,http://www.tripadvisor.com/Hotel_Review-g51303-d2733054-Reviews-Turner_Falls_Inn-Davis_Oklahoma.html","http://www.turnerfallsinn.net/,https://www.turnerfallsinn.net/,http://turnerfallsinn.com/"
"AVwdB-p5IN2L1WUfrfBE","2015-11-30T18:52:18Z","2019-04-01T11:53:17Z","10810 Pear Tree Ln","Apartment Hotels,Hotels Motels,Hotel and Winery Saint Ann,Hotel","Accommodation & Food Services","Saint Ann","US","us/mo/saintann/10810peartreeln/-1364636331",38.7391,-90.3733,"Pear Tree Inn St Louis Airport","63074","MO","2015-07-18T00:00:00Z",NA,"2016-03-29T00:00:00Z",2,"http://www.tripadvisor.com/Hotel_Review-g44875-d483203-Reviews-or10-Pear_Tree_Inn_St_Louis_Airport-Saint_Ann_Missouri.html#REVIEWS","Van that picked us up was extremely dirty, old style television gym, what a joke. carpet old and dirty, beds not supportive, old bottom line, everything about it old and needing major rehab close to the airport, thats about the only thing going for this","Old and dated.","Seattle","WA","A320CaptReview","https://www.tripadvisor.com/Hotel_Review-g44875-d483203-Reviews-Pear_Tree_Inn_St_Louis_Airport-Saint_Ann_Missouri.html,http://www.citysearch.com/profile/44234159/saint_ann_mo/pear_tree_inn_st_louis_airport.html,https://foursquare.com/v/pear-tree-inn--st-louis-airport/4b36be16f964a520a93b25e3,http://www.tripadvisor.com/Hotel_Review-g44875-d483203-Reviews-or10-Pear_Tree_Inn_St_Louis_Airport-Saint_Ann_Missouri.html#REVIEWS","http://druryhotels.com/"
"AV2z6Szm3-Khe5l_Qzo4","2016-05-07T23:47:17Z","2019-04-01T11:51:43Z","16631 Chesterfield Grove Rd","Hotels Motels,Hotel","Accommodation & Food Services","Chesterfield","US","us/mo/chesterfield/16631chesterfieldgroverd/974987227",38.6654,-90.575,"Hilton Garden Inn St. Louis/Chesterfield","63005","MO","2015-11-27T00:00:00Z",NA,"2016-03-29T00:00:00Z",5,"http://www.tripadvisor.com/Hotel_Review-g44233-d96508-Reviews-or10-Hilton_Garden_Inn_St_Louis_Chesterfield-Chesterfield_Missouri.html%25252523REVIEWS","The Hilton Garden Inn was great value for the money: the room was comfortable, the location was convenient for where we were going during the day, and the staff was excellent. We were warmly welcomed at the front desk, and Kim, our breakfast waitress, was excellent. While it's true that the room decor was a little worn / dated, the... More","Great value","Nashville","TN","Reed62","https://www.tripadvisor.com/Hotel_Review-g44233-d96508-Reviews-Hilton_Garden_Inn_St_Louis_Chesterfield-Chesterfield_Missouri.html,http://www.citysearch.com/profile/35764907/chesterfield_mo/hilton_garden_inn_st_louis_chesterfield.html","http://hiltongardeninn3.hilton.com/en/hotels/missouri/hilton-garden-inn-st-louis-chesterfield-STLCHGI/index.html,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_STLCHGI_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391&redirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FSTLCHGI%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX"
"AV1tgqpY3-Khe5l_OreY","2017-07-23T03:34:26Z","2019-04-01T11:50:38Z","301 West Waterfront Drive","Hotels Motels,Hotel","Accommodation & Food Services","Homestead","US","us/pa/homestead/301westwaterfrontdrive/-1950777068",40.407,-79.92,"Hampton Inn & Suites Pittsburgh/Waterfront-West Homestead","15120","PA","2017-07-13T00:00:00.000Z",NA,"2017-07-14T00:00:00Z",5,"http://tripadvisor.com/Hotel_Review-g52841-d3529329-Reviews-Hampton_Inn_Suites_Pittsburgh_Waterfront_West_Homestead-Homestead_Pennsylvania.html","Amazing location on river with viewing deck and gas fire pit! Part of waterfront district with shops and restaurants to walk to. close to kennywood. The rooms were good and staff so nice. Pool was a plus too. Modern facility. Great stay!!","Awesome location","Wilmington","Delaware","L912RWcatherinem","http://tripadvisor.com/Hotel_Review-g52841-d3529329-Reviews-Hampton_Inn_Suites_Pittsburgh_Waterfront_West_Homestead-Homestead_Pennsylvania.html,https://www.tripadvisor.com/Hotel_Review-g52841-d3529329-Reviews-Hampton_Inn_Suites_Pittsburgh_Waterfront_West_Homestead-Homestead_Pennsylvania.html,http://www.citysearch.com/profile/766120280/homestead_pa/hampton_inn_suites_pittsburgh_waterfront.html","https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_PITWHHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391&redirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FPITWHHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX"
"AVwdzwrNIN2L1WUfzZ_Z","2016-03-31T03:49:56Z","2019-04-01T11:48:51Z","828 N New Ballas Rd","Hotels Motels,Hotel","Accommodation & Food Services","Saint Louis","US","us/mo/saintlouis/828nnewballasrd/810556871",38.6712,-90.4434,"Courtyard St. Louis Creve Coeur","63141","MO","2015-12-20T00:00:00Z",NA,"2016-03-29T00:00:00Z",3,"http://www.tripadvisor.com/Hotel_Review-g44275-d91039-Reviews-Courtyard_St_Louis_Creve_Coeur-Creve_Coeur_Saint_Louis_Missouri.html","My children (19 and 15) and I traveled to St Louis to celebrate Christmas with my siblings and their families. 90 of the time we cost we stay at this Courtyard. Great location. Super staff. Usually comfortable. I booked a two room suite - sitting room with sleeper and bedroom with 2 full size beds. Let the kids have the... More","An overnight for Family Christmas Party","Bettendorf","IA","stlgirlinia","http://www.citysearch.com/profile/660147424/creve_coeur_mo/courtyard_st_louis_creve_coeur.html,http://www.tripadvisor.com/Hotel_Review-g44275-d91039-Reviews-Courtyard_St_Louis_Creve_Coeur-Creve_Coeur_Saint_Louis_Missouri.html","http://marriott.com/hotels/travel/stlcc-courtyard-st-louis-creve-coeur/"
"AVweEEQmkufWRAb5_rn_","2016-04-09T07:42:51Z","2019-04-01T11:48:46Z","101 Gosai Dr","Hotels,Lodging,Hotels Motels,Hotel","Accommodation & Food Services","Bentleyville","US","us/pa/bentleyville/101gosaidr/340942438",40.1316,-79.9974,"Best Western Garden Inn","15314","PA","2015-10-29T00:00:00Z",NA,"2016-04-06T00:00:00Z",5,"https://www.tripadvisor.com/Hotel_Review-g52190-d74514-Reviews-or10-BEST_WESTERN_Garden_Inn-Bentleyville_Pennsylvania.html%25252523REVIEWS","Excellent hotel, clean, quiet, good breakfast, excellent service, check in and check out was easy. breakfast feature I had not seen before was an automatic pancake maker. Put your plate on the right side, press a button, and out pops a pancake. cannot comment on the quality as we did not eat any. Only negative the room was too sterile,... More","Family visit","Broomfield","CO","Clyde M","https://www.tripadvisor.com/Hotel_Review-g52190-d74514-Reviews-or10-BEST_WESTERN_Garden_Inn-Bentleyville_Pennsylvania.html%25252523REVIEWS,http://tripadvisor.com/Hotel_Review-g52190-d74514-Reviews-Best_Western_Garden_Inn-Bentleyville_Pennsylvania.html,http://www.citysearch.com/profile/33864615/bentleyville_pa/best_western.html,https://www.yellowpages.com/bentleyville-pa/mip/best-western-garden-inn-497656489","http://book.bestwestern.com/bestwestern/US/PA/Bentleyville-hotels/BEST-WESTERN-Garden-Inn/Hotel-Overview.do?propertyCode=39101&sob=YEXTGEN&cm_mmc=BL-_-YEXTGEN-_-GEN-_-LINK,https://www.bestwestern.com/en_US/book/hotel-details.39101.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website:39101,https://www.bestwestern.com/en_US/book/hotel-rooms.39101.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website:39101,https://www.bestwestern.com/en_US/book/hotel-rooms.39101.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:39101"
"AVwdDst6kufWRAb513a2","2016-04-08T12:35:54Z","2019-04-01T11:46:55Z","980 Lebanon Rd","Hotels Motels,Hotel","Accommodation & Food Services","Manheim","US","us/pa/manheim/980lebanonrd/1738829096",40.1855,-76.4094,"Mt Vernon Motel","17545","PA","2015-09-20T00:00:00Z",NA,"2016-03-17T00:00:00Z,2016-04-05T00:00:00Z,2016-08-18T00:00:00Z",1,"http://www.tripadvisor.com/Hotel_Review-g53094-d2196282-Reviews-Mt_Vernon_Motel-Manheim_Lancaster_County_Pennsylvania.html,https://www.tripadvisor.com/Hotel_Review-g53094-d2196282-Reviews-Mt_Vernon_Motel-Manheim_Lancaster_County_Pennsylvania.html","We'd made our reservation a week ahead, but when we arrived, we had to wait for someone to return from unexpected business to the office. When we inquired about AARP or other discounts, we were told No, we don't do that. However, Senior Citizen Discount is on their brochure. We also were overcharged from the rate that we were quoted... More","Overpriced, basic amenities missing","Baltimore","MD","VirginiaandItzhak","https://www.tripadvisor.com/Hotel_Review-g53094-d2196282-Reviews-Mt_Vernon_Motel-Manheim_Lancaster_County_Pennsylvania.html,http://www.citysearch.com/profile/8791309/manheim_pa/mt_vernon_motel.html","http://www.mountvernonmotel.net/"
"AVwc5G_N_7pvs4fz0FGi","2015-10-23T00:23:19Z","2019-04-01T11:45:39Z","308 W State St","Hotels Motels,Hotel","Accommodation & Food Services","Black Mountain","US","us/nc/blackmountain/308wstatest/-1602851452",35.6154,-82.3239,"The Monte Vista Hotel","28711","NC","2016-06-30T00:00:00Z",NA,"2016-08-03T00:00:00Z",5,"https://www.tripadvisor.com/Hotel_Review-g48962-d2182192-Reviews-Monte_Vista_Hotel-Black_Mountain_North_Carolina.html","Found this lovely hotel after being frustrated trying to stay and eat in Asheville. First, Black Mountain is fun with loads of shops. Monte Vista is a charming old hotel with a great caring staff, good bar and even better restaurant. Owners are on site and took time to make sure we got whatever we needed, even down to bring... More","Casual and Comfortable Throwback in Time","Burlington","NC","Whosonfirst16","https://foursquare.com/v/monte-vista-hotel/4e54546e1838d8d1dacf947c,http://www.citysearch.com/profile/630633470/black_mountain_nc/the_monte_vista_hotel.html,https://foursquare.com/v/monte-vista-hotel/4e54546e1838d8d1dacf947c/menu","http://www.montevistahotel.com/"
"AVwcy5K2IN2L1WUfo-Q-","2016-03-23T04:09:58Z","2019-04-01T11:44:18Z","515 S Transit St","Corporate Housing,Hotels,Hotels and motels,Hotel and motel reservations,Hotel and motel mgmt.,Lodging,Hotels Motels,Hotel","Accommodation & Food Services","Lockport","US","us/ny/lockport/515stransitst/1741089920",43.1529,-78.6977,"Best Western Plus Lockport Hotel","14094","NY","2016-06-16T00:00:00Z",NA,"2016-07-31T00:00:00Z,2016-07-17T00:00:00Z",5,"https://www.tripadvisor.com/Hotel_Review-g48074-d75757-Reviews-BEST_WESTERN_PLUS_Lockport_Hotel-Lockport_New_York.html","I stayed at the hotel for five nites with a group of 54 people from Elite Tours. The staff and breakfast were great. They went out of their way to make sure our stay there was great. I will be returning in Aug with a large group from Elite Tours. I highly recommend this hotel I rate it as a... More","Elite Tours","Keytesville","MO","tradingp0st","http://www.citysearch.com/profile/788813030/lockport_ny/best_western_plus_lockport.html,https://www.tripadvisor.com/Hotel_Review-g48074-d75757-Reviews-or10-BEST_WESTERN_PLUS_Lockport_Hotel-Lockport_New_York.html%25252523REVIEWS,http://www.citysearch.com/profile/793395790/lockport_ny/best_western_plus_lockport_hotel.html,http://www.yellowbook.com/profile/best-western-plus-lockport-hotel_1897593251.html,http://www.tripadvisor.com/Hotel_Review-g48074-d75757-Reviews-BEST_WESTERN_PLUS_Lockport_Hotel-Lockport_New_York.html","https://www.bestwestern.com/en_US/book/hotel-details.33155.html?iata=00171890&ssob=BLBWI0003G,https://www.bestwestern.com/en_US/book/hotel-rooms.33155.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:33155,https://www.bestwestern.com/en_US/book/hotel-rooms.33155.html?iata=00171890&ssob=BLBWI0003G"
"AWV8WBQ93-Khe5l_m61g","2018-08-27T16:55:11Z","2019-04-01T11:44:07Z","511 Lexington Avenue At 48th Street","Wedding Sites,Hotels Motels,Hotel","Accommodation & Food Services","New York","US","us/ny/newyork/511lexingtonavenueat48thstreet/-59190343",40.7551,-73.973,"The Lexington Hotel, Autograph Collection","10017","NY","2018-11-06T00:00:00.000Z",NA,"2018-11-08T00:00:00Z",5,"https://www.tripadvisor.com/Hotel_Review-g60763-d93526-Reviews-The_Lexington_Hotel_Autograph_Collection-New_York_City_New_York.html","This is a great location, easy walk to Grand Central, 5th Avenue, Rockefeller Cemtre, Trump Tower, Times Sq. Hotel appears newly renovated, small but immaculate room, spotless bathroom. No fridge or kettle but you can request. Complimentary tea/coffee available in the lobby in the morning and there is also a Lobby Starbucks. On checkout, hotel staff will keep your bags for a small fee.","Great Midtown Location","London","UnitedKingdom","Michelle K","http://www.citysearch.com/profile/652661544/new_york_ny/the_lexington_hotel_autograph_collection.html,https://www.tripadvisor.com/Hotel_Review-g60763-d93526-Reviews-The_Lexington_Hotel_Autograph_Collection-New_York_City_New_York.html","https://www.lexingtonhotelnyc.com/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe"
"AVwcvTlKByjofQCxhpN5","2016-10-14T15:03:30Z","2019-04-01T11:05:43Z","3155 Abbey Ln","Hotels,Hotel","Accommodation & Food Services","Foley","US","us/al/foley/3155abbeyln/-1127073283",30.367793,-87.685855,"Holiday Inn Express Suites Foley","36535","AL","2015-07-12T00:00:00Z",NA,"2016-04-25T00:00:00Z,2016-03-20T00:00:00Z",4,"https://www.tripadvisor.com/Hotel_Review-g30531-d1026714-Reviews-or10-Holiday_Inn_Express_Hotel_Suites_Foley-Foley_Alabama.html%23REVIEWS,http://www.tripadvisor.com/Hotel_Review-g30531-d1026714-Reviews-Holiday_Inn_Express_Hotel_Suites_Foley-Foley_Alabama.html","Wish I could rate it at 4.5. This was a clean, quiet, comfortable hotel. The price was what one can expect given the area in the middle of the summer. We were actually right next to the fitness room and close to the lobby but we were never disturbed. It is a short drive to the beach so the savings... More","Nice hotel","Houston","TX","SuzanneChap","https://foursquare.com/v/holiday-inn-express-and-suites/4c3dbc5db36ac92859cc0586,http://www.hotels.com/ho265951/%3Flocale%3Den_US%26pos%3DHCOM_US","http://www.hiexpress.com/,https://www.ihg.com/holidayinnexpress/hotels/us/en/foley/folab/hoteldetail"
"AVweKycykufWRAb5AmAT","2016-05-19T14:20:04Z","2019-04-01T10:59:09Z","5203 S 1st St","Hotels,Hotels and motels,Hotel and motel reservations,Motel,Lodging,Motels,Hotel","Accommodation & Food Services","Abilene","US","us/tx/abilene/5203s1stst/955914247",32.451598,-99.790311,"Signature Inn Abilene","79605","TX","2014-05-28T00:00:00Z",NA,"2016-05-24T00:00:00Z,2016-05-14T00:00:00Z",1,"https://www.tripadvisor.com/Hotel_Review-g30138-d3418036-Reviews-Signature_Inn_Abilene-Abilene_Texas.html","I've had good success at other hotels in TX with this name, so had expectations the hotel wouldn't be fancy but at least fairly well cleaned and maintained. Pros: linen was clean refrigerator, microwave, coffee-maker, TV all worked. AC worked. Cons: key card machine was broken and so access to room was only by person at front desk walking you... More","Pretty bad","Milton","GA","lramarsg","https://foursquare.com/v/americas-best-inn--suites/50c61a35e4b0794e9b9b2ab9,http://www.yellowbook.com/profile/signature-inn-abilene_1895102468.html,https://www.yellowpages.com/abilene-tx/mip/signature-inn-abilene-525650913,https://www.tripadvisor.com/Hotel_Review-g30138-d3418036-Reviews-Signature_Inn_Abilene-Abilene_Texas.html","https://www.redlion.com/signature-abilene,http://www.goldengatebi.com/"
